SITE,DATADESC,AGE,logage,CLASS,CLASS_DESC,SEASONCODE,SEASON,TIME,TRIAL,TRIALDESC,SITE.DEPTH,DEPTHCODE,SITE.SEASON.DEPTH,DEPTH,DEPTHnum,NH4mgL,mgNNH4kgsoil,kgNNH4ha,NO3mgL,mgNNO3kgsoil,kgNNO3ha,EmgNNH4NO3kgsoil,EkgNNH4NO3ha,NO3toNH4mol,SOILTEMP,AIRTEMP,MOIST,BulkDen,PCT_Cx,d13Cx,Cumolx,PCT_Nx,d15Nx,Numolx,CtoNumolx,gCkgsoil,C_Mghax,gNkgsoil,N_Mghax,N_kgha,mgNNH4kgOrgC,mgNNO3kgOrgC,EmgNNH4NO3kgOrgC,estmgCkg
S08,NMIN_DRYALL_t0_X_D1,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t0,X,initial,S08_D1,D1,S08_DRY15_D1,D0-5_cm,5,0.3081,1.0813745,0.916815967,0.020595,0.02085,0.017689794,1.1022395,0.934505761,0.01955438,33,36,0.140204339,1.695649496,0.462359672,-21.14023626,32.2457341,0.035436063,4.039374486,2.118317217,15.2223349,4.62359672,3.919999724,0.35436063,0.300435712,300.4357118,233.8816652,4.509476337,238.3911415,3628.869793
S08,NMIN_DRYALL_t0_X_D2,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t0,X,initial,S08_D2,D2,S08_DRY15_D2,D5-15_cm,10,0.1771,0.6649185,1.10450919,0.04845,0.0529,0.08790754,0.717839,1.192416729,0.079867718,31,36,0.401525798,1.66111924,0.416007242,-21.68266298,29.94558798,0.030801425,3.98523765,1.900447925,15.75712104,4.16007242,6.910376337,0.30801425,0.511648397,511.6483969,159.8333954,12.71612478,172.5495202,2718.883675
S08,NMIN_DRYALL_t0_X_DSUM,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t0,X,initial,S08_DSUM,DSUM,S08_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83037606,NA,0.812084109,812.0841087,NA,NA,NA,NA
S08,NMIN_WETALL_t0_X_D1,3,1.098612289,C1,3-4 yr,WETALL,WET15,t0,X,initial,S08_D1,D1,S08_WET15_D1,D0-5_cm,5,0.199,0.74767925,0.633900948,0.0518,0.05665,0.048005482,0.804301,0.68190643,0.075502966,37,35,3.037848606,1.695649496,0.462359672,-21.14023626,32.2457341,0.035436063,4.039374486,2.118317217,15.2223349,4.62359672,3.919999724,0.35436063,0.300435712,300.4357118,161.7094429,12.25236616,173.9618091,2648.104918
S08,NMIN_WETALL_t0_X_D2,3,1.098612289,C1,3-4 yr,WETALL,WET15,t0,X,initial,S08_D2,D2,S08_WET15_D2,D5-15_cm,10,0.1165,0.4448505,0.738949477,0.0287,0.03185,0.052907897,0.4767015,0.791857375,0.071576213,31,35,1.791936546,1.66111924,0.416007242,-21.68266298,29.94558798,0.030801425,3.98523765,1.900447925,15.75712104,4.16007242,6.910376337,0.30801425,0.511648397,511.6483969,106.9333548,7.656116717,114.5894715,1805.600172
S08,NMIN_WETALL_t0_X_DSUM,3,1.098612289,C1,3-4 yr,WETALL,WET15,t0,X,initial,S08_DSUM,DSUM,S08_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83037606,NA,0.812084109,812.0841087,NA,NA,NA,NA
S08,NMIN_DRYALL_t2mt0_FC_D1,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t2mt0,FC,wet,S08_D1,D1,S08_DRY15_D1,D0-5_cm,5,0.06815,0.319935875,0.271249559,-0.0138575,-0.01355,-0.011500855,0.306370625,0.259748703,-0.013969207,33,36,0.140204339,1.695649496,0.462359672,-21.14023626,32.2457341,0.035436063,4.039374486,2.118317217,15.2223349,4.62359672,3.919999724,0.35436063,0.300435712,300.4357118,69.19631931,-2.930618914,66.2657004,1008.718684
S08,NMIN_DRYALL_t2mt0_FC_D2,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t2mt0,FC,wet,S08_D2,D2,S08_DRY15_D2,D5-15_cm,10,0.0329,0.1154015,0.191695397,-0.0382,-0.0418,-0.069503707,0.07356,0.122191692,-0.065544102,31,36,0.401525798,1.66111924,0.416007242,-21.68266298,29.94558798,0.030801425,3.98523765,1.900447925,15.75712104,4.16007242,6.910376337,0.30801425,0.511648397,511.6483969,27.74026227,-10.047902,17.69236027,278.7806622
S08,NMIN_DRYALL_t2mt0_FC_DSUM,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t2mt0,FC,wet,S08_DSUM,DSUM,S08_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83037606,NA,0.812084109,812.0841087,NA,NA,NA,NA
S08,NMIN_DRYALL_t2mt0_FM_D1,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t2mt0,FM,dry,S08_D1,D1,S08_DRY15_D1,D0-5_cm,5,0.2094,0.84204875,0.713909866,0.0273525,0.031,0.0262651,0.873028,0.740174966,0.00777916,33,36,0.140204339,1.695649496,0.462359672,-21.14023626,32.2457341,0.035436063,4.039374486,2.118317217,15.2223349,4.62359672,3.919999724,0.35436063,0.300435712,300.4357118,182.1198519,6.704737,188.8245889,2874.35113
S08,NMIN_DRYALL_t2mt0_FM_D2,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t2mt0,FM,dry,S08_D2,D2,S08_DRY15_D2,D5-15_cm,10,0.3079,1.13882,1.891715323,0.02625,0.0279,0.046331897,1.166712,1.938047221,-0.034792464,31,36,0.401525798,1.66111924,0.416007242,-21.68266298,29.94558798,0.030801425,3.98523765,1.900447925,15.75712104,4.16007242,6.910376337,0.30801425,0.511648397,511.6483969,273.7500421,6.706614016,280.4566561,4419.189476
S08,NMIN_DRYALL_t2mt0_FM_DSUM,3,1.098612289,C1,3-4 yr,DRYALL,DRY15,t2mt0,FM,dry,S08_DSUM,DSUM,S08_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83037606,NA,0.812084109,812.0841087,NA,NA,NA,NA
S08,NMIN_WETALL_t2mt0_FC_D1,3,1.098612289,C1,3-4 yr,WETALL,WET15,t2mt0,FC,wet,S08_D1,D1,S08_WET15_D1,D0-5_cm,5,-0.080225,-0.301419875,-0.255551274,-0.046225,-0.0505525,-0.042838868,-0.35194775,-0.298390143,-0.062207928,37,35,3.037848606,1.695649496,0.462359672,-21.14023626,32.2457341,0.035436063,4.039374486,2.118317217,15.2223349,4.62359672,3.919999724,0.35436063,0.300435712,300.4357118,-65.19164479,-10.93358765,-76.12523244,-1158.803782
S08,NMIN_WETALL_t2mt0_FC_D2,3,1.098612289,C1,3-4 yr,WETALL,WET15,t2mt0,FC,wet,S08_D2,D2,S08_WET15_D2,D5-15_cm,10,0.1654,0.614299,1.02042432,-0.00835,-0.0096,-0.015957406,0.604692,1.004466913,-0.058025095,31,35,1.791936546,1.66111924,0.416007242,-21.68266298,29.94558798,0.030801425,3.98523765,1.900447925,15.75712104,4.16007242,6.910376337,0.30801425,0.511648397,511.6483969,147.6654582,-2.307652135,145.3578061,2290.420544
S08,NMIN_WETALL_t2mt0_FC_DSUM,3,1.098612289,C1,3-4 yr,WETALL,WET15,t2mt0,FC,wet,S08_DSUM,DSUM,S08_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83037606,NA,0.812084109,812.0841087,NA,NA,NA,NA
S08,NMIN_WETALL_t2mt0_FM_D1,3,1.098612289,C1,3-4 yr,WETALL,WET15,t2mt0,FM,dry,S08_D1,D1,S08_WET15_D1,D0-5_cm,5,0.18065,0.678735,0.575448273,0.09215,0.10080325,0.085399714,0.779463,0.660847987,0.048207764,37,35,3.037848606,1.695649496,0.462359672,-21.14023626,32.2457341,0.035436063,4.039374486,2.118317217,15.2223349,4.62359672,3.919999724,0.35436063,0.300435712,300.4357118,146.7980538,21.80191226,168.599966,2566.485147
S08,NMIN_WETALL_t2mt0_FM_D2,3,1.098612289,C1,3-4 yr,WETALL,WET15,t2mt0,FM,dry,S08_D2,D2,S08_WET15_D2,D5-15_cm,10,0.1904,0.708229,1.176452504,-0.0216,-0.0241,-0.040016079,0.684139,1.136436423,-0.067938912,31,35,1.791936546,1.66111924,0.416007242,-21.68266298,29.94558798,0.030801425,3.98523765,1.900447925,15.75712104,4.16007242,6.910376337,0.30801425,0.511648397,511.6483969,170.244392,-5.79316838,164.4512237,2591.277836
S08,NMIN_WETALL_t2mt0_FM_DSUM,3,1.098612289,C1,3-4 yr,WETALL,WET15,t2mt0,FM,dry,S08_DSUM,DSUM,S08_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83037606,NA,0.812084109,812.0841087,NA,NA,NA,NA
S10,NMIN_DRYALL_t0_X_D1,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t0,X,initial,S10_D1,D1,S10_DRY15_D1,D0-5_cm,5,1.193,4.482318,3.552077082,0.045335,0.04955,0.03927067,4.5318735,3.591347751,0.011032314,31.5,32,0.300906744,1.584928585,0.443354266,-23.94210697,32.10623806,0.037133647,3.850800606,2.304938544,13.92932499,4.43354266,3.513424247,0.37133647,0.294270893,294.270893,1011.001437,11.17616403,1022.177601,14238.244
S10,NMIN_DRYALL_t0_X_D2,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t0,X,initial,S10_D2,D2,S10_DRY15_D2,D5-15_cm,10,0.502,1.8846475,2.951901082,0.0389975,0.04255,0.066715651,1.92724225,3.018616733,0.022600584,31,32,1.152912621,1.566288358,0.305822745,-22.97231221,21.95552458,0.026022715,3.832411078,1.601326356,13.71083696,3.05822745,4.790066051,0.26022715,0.407590755,407.5907555,616.2548505,13.91328823,630.1681387,8640.132608
S10,NMIN_DRYALL_t0_X_DSUM,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t0,X,initial,S10_DSUM,DSUM,S10_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303490298,NA,0.701861648,701.8616485,NA,NA,NA,NA
S10,NMIN_WETALL_t0_X_D1,4,1.386294361,C1,3-4 yr,WETALL,WET15,t0,X,initial,S10_D1,D1,S10_WET15_D1,D0-5_cm,5,0.279,1.0576005,0.838110667,0,0,0,1.0576005,0.838110667,0,24,29,3.993775934,1.584928585,0.443354266,-23.94210697,32.10623806,0.037133647,3.850800606,2.304938544,13.92932499,4.43354266,3.513424247,0.37133647,0.294270893,294.270893,238.5452405,0,238.5452405,3322.774179
S10,NMIN_WETALL_t0_X_D2,4,1.386294361,C1,3-4 yr,WETALL,WET15,t0,X,initial,S10_D2,D2,S10_WET15_D2,D5-15_cm,10,0.1525,0.5823635,0.912148721,0.00485,0.0054,0.008439764,0.5877515,0.920588485,0.007072804,24,29,2.694503137,1.566288358,0.305822745,-22.97231221,21.95552458,0.026022715,3.832411078,1.601326356,13.71083696,3.05822745,4.790066051,0.26022715,0.407590755,407.5907555,190.4251759,1.765728707,192.1909046,2635.098158
S10,NMIN_WETALL_t0_X_DSUM,4,1.386294361,C1,3-4 yr,WETALL,WET15,t0,X,initial,S10_DSUM,DSUM,S10_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303490298,NA,0.701861648,701.8616485,NA,NA,NA,NA
S10,NMIN_DRYALL_t2mt0_FC_D1,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t2mt0,FC,wet,S10_D1,D1,S10_DRY15_D1,D0-5_cm,5,1.047,3.86907225,3.066101494,-0.045335,-0.04955,-0.03927067,3.81951675,3.026830825,-0.011032314,31.5,32,0.300906744,1.584928585,0.443354266,-23.94210697,32.10623806,0.037133647,3.850800606,2.304938544,13.92932499,4.43354266,3.513424247,0.37133647,0.294270893,294.270893,872.6818589,-11.17616403,861.5056949,12000.1928
S10,NMIN_DRYALL_t2mt0_FC_D2,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t2mt0,FC,wet,S10_D2,D2,S10_DRY15_D2,D5-15_cm,10,-0.502,-1.8846475,-2.951901082,0.1876025,0.2027585,0.317507835,-1.68193375,-2.634393247,NA,31,32,1.152912621,1.566288358,0.305822745,-22.97231221,21.95552458,0.026022715,3.832411078,1.601326356,13.71083696,3.05822745,4.790066051,0.26022715,0.407590755,407.5907555,-616.2548505,66.29935259,-549.9554979,-7540.350167
S10,NMIN_DRYALL_t2mt0_FC_DSUM,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t2mt0,FC,wet,S10_DSUM,DSUM,S10_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303490298,NA,0.701861648,701.8616485,NA,NA,NA,NA
S10,NMIN_DRYALL_t2mt0_FM_D1,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t2mt0,FM,dry,S10_D1,D1,S10_DRY15_D1,D0-5_cm,5,0.10825,0.373891,0.296295137,0.0160275,0.0171125,0.013542589,0.39097975,0.309837727,0.002774276,31.5,32,0.300906744,1.584928585,0.443354266,-23.94210697,32.10623806,0.037133647,3.850800606,2.304938544,13.92932499,4.43354266,3.513424247,0.37133647,0.294270893,294.270893,84.33233391,3.859780161,88.19211407,1228.456618
S10,NMIN_DRYALL_t2mt0_FM_D2,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t2mt0,FM,dry,S10_D2,D2,S10_DRY15_D2,D5-15_cm,10,0.058,0.205789,0.322325169,0.0183525,0.01975,0.030853323,0.22548725,0.353178492,0.007218873,31,32,1.152912621,1.566288358,0.305822745,-22.97231221,21.95552458,0.026022715,3.832411078,1.601326356,13.71083696,3.05822745,4.790066051,0.26022715,0.407590755,407.5907555,67.29028608,6.457989251,73.74827533,1011.150579
S10,NMIN_DRYALL_t2mt0_FM_DSUM,4,1.386294361,C1,3-4 yr,DRYALL,DRY15,t2mt0,FM,dry,S10_DSUM,DSUM,S10_DRY15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303490298,NA,0.701861648,701.8616485,NA,NA,NA,NA
S10,NMIN_WETALL_t2mt0_FC_D1,4,1.386294361,C1,3-4 yr,WETALL,WET15,t2mt0,FC,wet,S10_D1,D1,S10_WET15_D1,D0-5_cm,5,-0.03175,-0.12863725,-0.101940458,0.1305,0.14264775,0.113043398,0.01401075,0.011102939,NA,24,29,3.993775934,1.584928585,0.443354266,-23.94210697,32.10623806,0.037133647,3.850800606,2.304938544,13.92932499,4.43354266,3.513424247,0.37133647,0.294270893,294.270893,-29.01455109,32.17466503,3.160113948,44.01825419
S10,NMIN_WETALL_t2mt0_FC_D2,4,1.386294361,C1,3-4 yr,WETALL,WET15,t2mt0,FC,wet,S10_D2,D2,S10_WET15_D2,D5-15_cm,10,-0.025,-0.103323,-0.161832837,0.05165,0.0564,0.088293347,-0.0469515,-0.073539491,0.122394618,24,29,2.694503137,1.566288358,0.305822745,-22.97231221,21.95552458,0.026022715,3.832411078,1.601326356,13.71083696,3.05822745,4.790066051,0.26022715,0.407590755,407.5907555,-33.78525688,18.44205538,-15.3432015,-210.3681342
S10,NMIN_WETALL_t2mt0_FC_DSUM,4,1.386294361,C1,3-4 yr,WETALL,WET15,t2mt0,FC,wet,S10_DSUM,DSUM,S10_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303490298,NA,0.701861648,701.8616485,NA,NA,NA,NA
S10,NMIN_WETALL_t2mt0_FM_D1,4,1.386294361,C1,3-4 yr,WETALL,WET15,t2mt0,FM,dry,S10_D1,D1,S10_WET15_D1,D0-5_cm,5,0.224,0.832262125,0.659537927,0.120625,0.13176725,0.104489348,0.96411575,0.764027274,0.147613881,24,29,3.993775934,1.584928585,0.443354266,-23.94210697,32.10623806,0.037133647,3.850800606,2.304938544,13.92932499,4.43354266,3.513424247,0.37133647,0.294270893,294.270893,187.7194354,29.72053279,217.4399682,3028.791983
S10,NMIN_WETALL_t2mt0_FM_D2,4,1.386294361,C1,3-4 yr,WETALL,WET15,t2mt0,FM,dry,S10_D2,D2,S10_WET15_D2,D5-15_cm,10,0.6325,2.3670245,3.707443188,0.01945,0.02115,0.033164035,2.3881985,3.740607223,0.001287733,24,29,2.694503137,1.566288358,0.305822745,-22.97231221,21.95552458,0.026022715,3.832411078,1.601326356,13.71083696,3.05822745,4.790066051,0.26022715,0.407590755,407.5907555,773.9857609,6.915770768,780.9015317,10706.81358
S10,NMIN_WETALL_t2mt0_FM_DSUM,4,1.386294361,C1,3-4 yr,WETALL,WET15,t2mt0,FM,dry,S10_DSUM,DSUM,S10_WET15_DSUM,D0-15_cm,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.303490298,NA,0.701861648,701.8616485,NA,NA,NA,NA
